target,teacher_layers,seed,stage,holdout,corpus_index,target_cut,target_loss,step,discrete_layers,method,K,executed,D_c,rel_err,A_x,A_x_flip,ratio,target_ratio,median_abs_corr,target_median_abs_corr,temperature,min_hamming_to_train,unique_fraction,ratio_1000shots,max_ratio_any_sample,sampled,filter_spearman
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator+filter_T1.0,10,10,0.04768123603123143,0.9457086183485499,0.6516666666666666,0.6516666666666666,0.6566265060240963,0.9397590361445782,0.07700250415521112,0.2171375702070582,1.0,,,,,1000.0,0.023966396639663965
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator+filter_T1.0,100,100,0.043890120268878216,0.9076589844892334,0.6333333333333333,0.6333333333333333,0.6024096385542169,0.9397590361445783,0.0765046198194391,0.21713757020705818,1.0,,,,,1000.0,0.023966396639663965
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator_T0.7,1,1,0.05056822593958486,0.973060961794621,0.6351666666666667,0.6378333333333334,0.7389156626506024,0.9397590361445782,0.08207773601667782,0.21713757020705818,0.7,0.72,0.45,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator_T0.7,10,10,0.04780266219353309,0.9472075361384871,0.635,0.635,0.7626506024096386,0.9397590361445782,0.08432249458097897,0.2171375702070582,0.7,0.72,0.45,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator_T0.7,100,100,0.046481973087747,0.9340746866239541,0.5833333333333334,0.5833333333333334,0.7590361445783133,0.9397590361445783,0.0740697512584069,0.21713757020705818,0.7,0.72,0.45,0.7373493975903614,0.8313253012048193,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,nearest_train,1,0,0.037715378327388284,0.841392351229071,0.7333333333333333,0.7333333333333333,0.6506024096385542,0.9397590361445783,0.061994655057787895,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,nearest_train,10,0,0.037715378327388284,0.841392351229071,0.7333333333333333,0.7333333333333333,0.6506024096385542,0.9397590361445783,0.061994655057787895,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,nearest_train,100,0,0.037715378327388284,0.841392351229071,0.7333333333333333,0.7333333333333333,0.6506024096385542,0.9397590361445783,0.061994655057787895,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,search_ceiling,0,20000,0.02252418549030738,0.650225313932067,0.8166666666666667,0.8166666666666667,0.7831325301204819,0.9397590361445783,0.08781131981270726,0.21713757020705818,,,,0.7192771084337349,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,random,1,1,0.07292075874708759,1.1858441738944028,0.5053333333333332,0.5529999999999999,0.5356626506024097,0.9156626506024099,0.05512668764907705,0.22798176828414,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,random,10,10,0.055769740759394934,1.0404023584501032,0.5633333333333332,0.5633333333333332,0.5325301204819277,0.9156626506024097,0.05699287839431747,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,random,100,100,0.049154977483948765,0.9773158649213821,0.55,0.55,0.5662650602409639,0.9156626506024096,0.05553885140795727,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator_T1.0,1,1,0.06761379679311123,1.141117564989734,0.5221666666666666,0.5634999999999999,0.5714457831325301,0.9156626506024099,0.060393905057189806,0.22798176828414,1.0,19.98,0.97,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator_T1.0,10,10,0.050694231193092264,0.9921980730592349,0.6316666666666667,0.6316666666666667,0.6518072289156628,0.9156626506024097,0.062328924884421676,0.22798176828414007,1.0,19.98,0.97,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator_T1.0,100,100,0.04579716603459934,0.9433448877295597,0.6833333333333333,0.6833333333333333,0.5421686746987951,0.9156626506024096,0.02834412852191852,0.22798176828414007,1.0,19.98,0.97,0.5572289156626506,0.8313253012048193,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator+filter_T1.0,1,1,0.05844208148303357,1.0613074341116129,0.5674999999999999,0.5771666666666665,0.6085542168674699,0.9156626506024099,0.06970616905419753,0.22798176828414,1.0,,,,,1000.0,-0.07056112220418384
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator+filter_T1.0,10,10,0.04863899288452732,0.9720661604953594,0.605,0.605,0.6590361445783132,0.9156626506024097,0.06572886629216967,0.22798176828414007,1.0,,,,,1000.0,-0.07056112220418384
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator+filter_T1.0,100,100,0.045808205850779306,0.9434585817363497,0.5666666666666667,0.5666666666666667,0.4819277108433735,0.9156626506024096,0.046287956636559546,0.22798176828414007,1.0,,,,,1000.0,-0.07056112220418384
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator_T0.7,1,1,0.06213233900890914,1.0910475939305906,0.5536666666666666,0.5843333333333333,0.6628915662650602,0.9156626506024099,0.07329037298467533,0.22798176828414,0.7,9.6,0.67,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator_T0.7,10,10,0.05091030161880894,0.9945539217246507,0.6266666666666667,0.6266666666666667,0.7590361445783133,0.9156626506024097,0.07494041828920836,0.22798176828414007,0.7,9.6,0.67,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,generator_T0.7,100,100,0.04882889789904174,0.9740688588196897,0.65,0.65,0.7349397590361446,0.9156626506024096,0.06022035381324257,0.22798176828414007,0.7,9.6,0.67,0.677710843373494,0.8192771084337349,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,nearest_train,1,0,0.03890663338894009,0.86948686245204,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,nearest_train,10,0,0.03890663338894009,0.86948686245204,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,nearest_train,100,0,0.03890663338894009,0.86948686245204,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,8,search_ceiling,0,20000,0.02293283122452579,0.6675442132308873,0.8666666666666667,0.8666666666666667,0.7469879518072289,0.9156626506024096,0.09170276778069117,0.22798176828414007,,,,0.7325301204819277,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,random,1,1,0.07164370599771457,1.214836061887533,0.4928333333333334,0.5488333333333333,0.5446987951807231,0.9156626506024099,0.052818868195048496,0.20244843725912443,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,random,10,10,0.05227364830173039,1.0426534499599767,0.545,0.5616666666666666,0.5265060240963855,0.9156626506024097,0.036873704916805874,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,random,100,100,0.04511179055214785,0.9693722435012271,0.7,0.7,0.6024096385542169,0.9156626506024096,0.0310150711329866,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator_T1.0,1,1,0.06516133039951882,1.1604046140349988,0.5161666666666666,0.5558333333333334,0.5524096385542169,0.9156626506024099,0.06079290674003202,0.20244843725912443,1.0,26.52,1.0,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator_T1.0,10,10,0.05086790809079953,1.0289217444732495,0.575,0.5783333333333334,0.5987951807228915,0.9156626506024097,0.06035932757077069,0.20244843725912437,1.0,26.52,1.0,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator_T1.0,100,100,0.04710305768385749,0.990535620332619,0.5666666666666667,0.5666666666666667,0.5783132530120482,0.9156626506024096,0.037604837020068296,0.20244843725912437,1.0,26.52,1.0,0.5180722891566265,0.7831325301204819,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator+filter_T1.0,1,1,0.06344742210724741,1.1453306274686994,0.5335,0.5544999999999999,0.5567469879518073,0.9156626506024099,0.06388843363566844,0.20244843725912443,1.0,,,,,1000.0,0.20159615961596158
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator+filter_T1.0,10,10,0.05043471248935857,1.0244075436861408,0.5883333333333333,0.5883333333333333,0.6397590361445783,0.9156626506024097,0.05328481995643566,0.20244843725912437,1.0,,,,,1000.0,0.20159615961596158
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator+filter_T1.0,100,100,0.04608054570040004,0.9797253702020051,0.5833333333333334,0.5833333333333334,0.6385542168674698,0.9156626506024096,0.05317912934903139,0.20244843725912437,1.0,,,,,1000.0,0.20159615961596158
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator_T0.7,1,1,0.06010156989014561,1.115096788795811,0.5516666666666667,0.5796666666666667,0.6337349397590362,0.9156626506024099,0.06751286188929927,0.20244843725912443,0.7,13.8,0.77,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator_T0.7,10,10,0.05067321648132689,1.0272657350136043,0.6149999999999999,0.6149999999999999,0.7385542168674699,0.9156626506024097,0.0749415052360134,0.20244843725912437,0.7,13.8,0.77,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,generator_T0.7,100,100,0.047984113321868686,0.9997566109902394,0.5666666666666667,0.5666666666666667,0.6265060240963856,0.9156626506024096,0.0547080659987316,0.20244843725912437,0.7,13.8,0.77,0.6771084337349398,0.8192771084337349,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,nearest_train,1,0,0.036160109442667204,0.8678814696106839,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,nearest_train,10,0,0.036160109442667204,0.8678814696106839,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,nearest_train,100,0,0.036160109442667204,0.8678814696106839,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,8,search_ceiling,0,20000,0.0135898613800428,0.5320507515810412,0.8666666666666667,0.8666666666666667,0.7469879518072289,0.9156626506024096,0.12301549105105215,0.20244843725912437,,,,0.7578313253012048,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,random,1,1,0.07332594554999018,1.1834027170203263,0.4935,0.5565,0.5367469879518072,0.9156626506024099,0.055501792704371215,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,random,10,10,0.05752386272300036,1.051182574762899,0.5383333333333333,0.5583333333333333,0.5337349397590361,0.9156626506024097,0.03738243564262957,0.22536938992758787,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,random,100,100,0.048202771068389993,0.9631709568183721,0.5166666666666667,0.5166666666666667,0.5903614457831325,0.9156626506024096,0.04288176951006395,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator_T1.0,1,1,0.07089776906056242,1.1619094987109588,0.5175000000000001,0.5541666666666666,0.5461445783132529,0.9156626506024099,0.060955555021740035,0.22536938992758793,1.0,26.52,0.99,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator_T1.0,10,10,0.05340695274702317,1.0132626037068848,0.5783333333333334,0.5783333333333334,0.6277108433734939,0.9156626506024097,0.06368890454173419,0.22536938992758787,1.0,26.52,0.99,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator_T1.0,100,100,0.048151241394563046,0.9626559951720318,0.6,0.6,0.5542168674698795,0.9156626506024096,0.0449075645732653,0.22536938992758793,1.0,26.52,0.99,0.5301204819277109,0.8192771084337349,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator+filter_T1.0,1,1,0.06083365349604117,1.0775442237920054,0.5523333333333335,0.5693333333333332,0.5995180722891567,0.9156626506024099,0.07129472423666729,0.22536938992758793,1.0,,,,,1000.0,0.5076736127309676
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator+filter_T1.0,10,10,0.05020481866312795,0.9828229553990251,0.61,0.61,0.6771084337349397,0.9156626506024097,0.0793819600355568,0.22536938992758787,1.0,,,,,1000.0,0.5076736127309676
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator+filter_T1.0,100,100,0.04772234656016658,0.9583590996934783,0.6,0.6,0.6506024096385542,0.9156626506024096,0.06460068567914276,0.22536938992758793,1.0,,,,,1000.0,0.5076736127309676
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator_T0.7,1,1,0.06406117801374452,1.1038446227827066,0.5555,0.5821666666666666,0.6304819277108434,0.9156626506024099,0.06716665434885465,0.22536938992758793,0.7,16.34,0.76,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator_T0.7,10,10,0.05195947859786711,0.9999172553773661,0.6033333333333333,0.6033333333333333,0.6578313253012048,0.9156626506024097,0.06999311566948255,0.22536938992758787,0.7,16.34,0.76,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,generator_T0.7,100,100,0.04980832971800452,0.9790804186256856,0.5833333333333334,0.5833333333333334,0.6626506024096386,0.9156626506024096,0.07053975701902887,0.22536938992758793,0.7,16.34,0.76,0.6771084337349398,0.8192771084337349,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,nearest_train,1,0,0.038335037227739586,0.8589449296857021,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,nearest_train,10,0,0.038335037227739586,0.8589449296857021,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,nearest_train,100,0,0.038335037227739586,0.8589449296857021,0.6,0.6,0.5542168674698795,0.9156626506024096,0.05125574953854084,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,8,search_ceiling,0,20000,0.0177204411416627,0.5839889643961548,0.8833333333333333,0.8833333333333333,0.8313253012048193,0.9156626506024096,0.10010734335698263,0.22536938992758793,,,,0.7951807228915663,,,
