family,m,instance,method,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,seconds,ratio_best,ratio_pop_mean
reg3,252,reg3_m252_s0,es+gpt,0,290,14510,0.9917903502057176,244.0,243.5,0.015491270552826236,6.27172925357633e-07,32,55,889.866658599989,0.7011494252873564,0.6997126436781609
reg3,252,reg3_m252_s0,es+gpt,0,295,14760,0.9917903502057176,244.0,243.5,0.015491270552826236,6.27172925357633e-07,32,55,904.8898734999821,0.7011494252873564,0.6997126436781609
reg3,252,reg3_m252_s0,es+gpt,0,300,15010,0.9917903502057176,244.0,243.8,0.01549127055282619,6.271729253476584e-07,32,55,919.8309554999869,0.7011494252873564,0.7005747126436782
reg3,252,reg3_m252_s0,es+gpt,0,305,15260,0.9917903502057176,244.0,244.0,0.015491270552826241,6.271729253227217e-07,32,54,934.7461906999815,0.7011494252873564,0.7011494252873564
reg3,252,reg3_m252_s0,es+gpt,0,310,15510,0.9917903502057176,244.0,244.0,0.01549127055282619,6.271729253476584e-07,32,55,949.5939081999823,0.7011494252873564,0.7011494252873564
reg3,252,reg3_m252_s0,es+gpt,0,315,15760,0.9990360615189594,246.0,244.2,0.01614970726615339,6.271729252882441e-07,32,54,964.7321785999811,0.7068965517241379,0.7017241379310345
reg3,252,reg3_m252_s0,es+gpt,0,320,16010,0.9990360615189594,246.0,244.2,0.01614970726615339,6.271729252882441e-07,32,54,979.8158321999945,0.7068965517241379,0.7017241379310345
reg3,252,reg3_m252_s0,es+gpt,0,325,16260,0.9990360615189594,246.0,244.3,0.01614970726615339,6.271729252882441e-07,32,54,994.8561959000072,0.7068965517241379,0.7020114942528736
reg3,252,reg3_m252_s0,es+gpt,0,330,16510,0.9990360615189594,246.0,244.3,0.01614970726615339,6.271729252882441e-07,32,54,1010.3154701000021,0.7068965517241379,0.7020114942528736
reg3,252,reg3_m252_s0,es+gpt,0,335,16760,0.9990360615189594,246.0,244.4,0.01614970726615339,6.271729252882441e-07,32,54,1025.5895684999996,0.7068965517241379,0.7022988505747126
reg3,252,reg3_m252_s0,es+gpt,0,340,17010,0.9990360615189594,246.0,244.4,0.01614970726615339,6.271729252882441e-07,32,54,1040.695562000008,0.7068965517241379,0.7022988505747126
reg3,252,reg3_m252_s0,es+gpt,0,345,17260,0.9990360615189594,246.0,244.4,0.01614970726615339,6.271729252882441e-07,32,54,1055.8555377000012,0.7068965517241379,0.7022988505747126
reg3,252,reg3_m252_s0,es+gpt,0,350,17510,0.9990360615189595,246.0,244.8,0.016149707266153474,6.271729253812686e-07,32,54,1071.2757633999863,0.7068965517241379,0.703448275862069
reg3,252,reg3_m252_s0,es+gpt,0,355,17760,0.9990360615189595,246.0,245.6,0.0161497072661535,6.271729253051576e-07,32,53,1086.2472979000013,0.7068965517241379,0.7057471264367816
reg3,252,reg3_m252_s0,es+gpt,0,360,18010,0.9990360615189595,246.0,246.0,0.0161497072661535,6.271729253051576e-07,32,53,1101.4109225999855,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,365,18260,0.9990360615189595,246.0,246.0,0.01614970726615344,6.271729253890749e-07,32,54,1116.326599699998,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,370,18510,0.9990360615189595,246.0,246.0,0.016149707266153474,6.271729253812686e-07,32,54,1132.1847873000079,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,375,18760,0.9990360615189595,246.0,246.0,0.01614970726615344,6.271729253890749e-07,32,54,1147.669241399999,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,380,19010,0.9998162847831666,246.0,246.0,0.01621736622095022,6.271729253606688e-07,32,54,1162.9847775999806,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,385,19260,0.9998162847831666,246.0,246.0,0.01621736622095022,6.271729253606688e-07,32,54,1178.4097691999923,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,390,19510,1.0004920014667373,246.0,246.0,0.018967788306886675,6.271729253409363e-07,32,54,1193.9193157999835,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,395,19760,1.0004920014667373,246.0,246.0,0.018967788306886675,6.271729253409363e-07,32,54,1209.7872035999899,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,0,400,20010,1.0004920014667373,246.0,246.0,0.018967788306886675,6.271729253409363e-07,32,54,1225.3553374999901,0.7068965517241379,0.7068965517241379
reg3,252,reg3_m252_s0,es+gpt,1,0,10,0.7188898023526615,181.0,196.1,0.024897247431810793,6.729247164983382e-05,32,51,0.055477899994002655,0.5201149425287356,0.5635057471264368
reg3,252,reg3_m252_s0,es+gpt,1,5,260,0.8840787851030284,219.0,210.8,0.03247762027447722,2.2009510897322195e-05,32,49,14.973496899998281,0.6293103448275862,0.6057471264367816
reg3,252,reg3_m252_s0,es+gpt,1,10,510,0.9158441596952406,223.0,217.3,0.05287007641283167,0.00014545607914508195,32,45,30.341242199996486,0.6408045977011494,0.6244252873563219
reg3,252,reg3_m252_s0,es+gpt,1,15,760,0.9517127688264951,226.0,223.4,0.05696797013053594,0.00019344985904430363,32,45,45.74322669999674,0.6494252873563219,0.6419540229885058
reg3,252,reg3_m252_s0,es+gpt,1,20,1010,1.0196154701475084,242.0,230.5,0.06609961065542284,0.00018930382770429642,32,44,61.198969999997644,0.6954022988505747,0.6623563218390804
reg3,252,reg3_m252_s0,es+gpt,1,25,1260,1.0471385124677084,250.0,242.2,0.06150786766019756,0.00018930382770430943,32,45,76.53330460001598,0.7183908045977011,0.6959770114942528
reg3,252,reg3_m252_s0,es+gpt,1,30,1510,1.0471385124677084,250.0,244.9,0.06150786766019756,0.00018930382770430943,32,45,92.12222210000618,0.7183908045977011,0.7037356321839081
reg3,252,reg3_m252_s0,es+gpt,1,35,1760,1.0471385124677084,250.0,248.5,0.06150786766019756,0.00018930382770430943,32,45,107.59350519999862,0.7183908045977011,0.7140804597701149
reg3,252,reg3_m252_s0,es+gpt,1,40,2010,1.0471385124677084,250.0,250.0,0.06150786766019756,0.0001893038277042382,32,46,122.90953930001706,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es+gpt,1,45,2260,1.0471385124677084,250.0,250.0,0.06150786766019756,0.00018930382770430943,32,45,138.48208539999905,0.7183908045977011,0.7183908045977011
reg3,252,reg3_m252_s0,es+gpt,1,50,2510,1.0499533402940926,249.0,249.9,0.05855251480676059,0.0002788892945699077,32,45,153.72661720000906,0.7155172413793104,0.718103448275862
reg3,252,reg3_m252_s0,es+gpt,1,55,2760,1.0517405010094876,251.0,249.8,0.056961322763703665,8.936240713659207e-05,32,45,169.0475767000171,0.7212643678160919,0.7178160919540231
reg3,252,reg3_m252_s0,es+gpt,1,60,3010,1.0587610704008512,253.0,249.8,0.05729377670554978,0.00027888929456987646,32,45,184.3906884000171,0.7270114942528736,0.7178160919540231
reg3,252,reg3_m252_s0,es+gpt,1,65,3260,1.068361677013021,253.0,250.4,0.05703468573224525,2.757360254940916e-05,32,46,199.63004069999442,0.7270114942528736,0.7195402298850575
reg3,252,reg3_m252_s0,es+gpt,1,70,3510,1.068361677013021,253.0,252.0,0.05703468573224525,2.757360254940916e-05,32,46,215.1183399000147,0.7270114942528736,0.7241379310344828
reg3,252,reg3_m252_s0,es+gpt,1,75,3760,1.0729590799243012,253.0,252.4,0.06160804304448472,6.014853870475734e-05,32,45,230.65173740001046,0.7270114942528736,0.725287356321839
reg3,252,reg3_m252_s0,es+gpt,1,80,4010,1.0729590799243012,253.0,252.6,0.06160804304448472,6.014853870475734e-05,32,45,246.38290270001744,0.7270114942528736,0.7258620689655172
reg3,252,reg3_m252_s0,es+gpt,1,85,4260,1.088842270228044,256.0,253.2,0.06816568435766257,0.00013029307743775507,32,44,261.59956220001914,0.735632183908046,0.7275862068965517
reg3,252,reg3_m252_s0,es+gpt,1,90,4510,1.088842270228044,256.0,253.6,0.06816568435766257,0.00013029307743775507,32,44,277.09465149999596,0.735632183908046,0.728735632183908
reg3,252,reg3_m252_s0,es+gpt,1,95,4760,1.088842270228044,256.0,254.5,0.06816568435766257,0.00013029307743775507,32,44,292.8489550999948,0.735632183908046,0.7313218390804598
reg3,252,reg3_m252_s0,es+gpt,1,100,5010,1.0952161485223877,255.0,255.8,0.07172976573526213,0.0014490449932169133,32,46,307.9120600000024,0.7327586206896551,0.7350574712643678
reg3,252,reg3_m252_s0,es+gpt,1,105,5260,1.0952161485223877,255.0,256.3,0.07172976573526213,0.0014490449932169133,32,46,323.00787890001084,0.7327586206896551,0.7364942528735633
reg3,252,reg3_m252_s0,es+gpt,1,110,5510,1.0952161485223877,255.0,257.4,0.07172976573526213,0.0014490449932169133,32,46,337.94725570001174,0.7327586206896551,0.7396551724137931
reg3,252,reg3_m252_s0,es+gpt,1,115,5760,1.0952161485223877,255.0,257.9,0.07172976573526213,0.0014490449932169133,32,46,353.31636160000926,0.7327586206896551,0.7410919540229884
reg3,252,reg3_m252_s0,es+gpt,1,120,6010,1.0952161485223877,255.0,257.8,0.07172976573526213,0.0014490449932169133,32,46,368.7098467000178,0.7327586206896551,0.7408045977011495
reg3,252,reg3_m252_s0,es+gpt,1,125,6260,1.0952161485223877,255.0,257.0,0.07172976573526213,0.0014490449932169167,32,47,383.850582700019,0.7327586206896551,0.7385057471264368
reg3,252,reg3_m252_s0,es+gpt,1,130,6510,1.098788003828317,256.0,255.5,0.07100295150411476,0.0005049089767664491,32,45,398.9652983999986,0.735632183908046,0.7341954022988506
reg3,252,reg3_m252_s0,es+gpt,1,135,6760,1.103103859520243,256.0,255.6,0.06918162484522627,2.026280311680966e-05,32,44,414.3813047000149,0.735632183908046,0.7344827586206897
reg3,252,reg3_m252_s0,es+gpt,1,140,7010,1.1137242518454433,259.0,256.6,0.06951690039394895,8.457158868453111e-05,32,43,429.5981293999939,0.7442528735632183,0.7373563218390805
reg3,252,reg3_m252_s0,es+gpt,1,145,7260,1.1137242518454433,259.0,256.6,0.06951690039394895,8.457158868453111e-05,32,43,444.3814925000188,0.7442528735632183,0.7373563218390805
reg3,252,reg3_m252_s0,es+gpt,1,150,7510,1.1137242518454433,259.0,256.8,0.06951690039394895,8.457158868453111e-05,32,43,459.6178943999985,0.7442528735632183,0.7379310344827587
reg3,252,reg3_m252_s0,es+gpt,1,155,7760,1.1137242518454433,259.0,258.0,0.06951690039394895,8.457158868453111e-05,32,43,474.7859839000157,0.7442528735632183,0.7413793103448276
reg3,252,reg3_m252_s0,es+gpt,1,160,8010,1.1137242518454433,259.0,259.0,0.06951690039394895,8.457158868453111e-05,32,43,489.6817927999946,0.7442528735632183,0.7442528735632183
reg3,252,reg3_m252_s0,es+gpt,1,165,8260,1.1159337148611133,258.0,258.8,0.0745402572479947,3.959098383658549e-05,32,45,504.7915126000007,0.7413793103448276,0.7436781609195403
reg3,252,reg3_m252_s0,es+gpt,1,170,8510,1.1159337148611133,258.0,258.7,0.0745402572479947,3.959098383658549e-05,32,45,520.0919730000023,0.7413793103448276,0.7433908045977011
reg3,252,reg3_m252_s0,es+gpt,1,175,8760,1.1185003140409702,259.0,258.8,0.07439112363075717,8.4571588684531e-05,32,46,535.0397107000172,0.7442528735632183,0.7436781609195403
reg3,252,reg3_m252_s0,es+gpt,1,180,9010,1.1185003140409702,259.0,258.7,0.07439112363075717,8.4571588684531e-05,32,46,550.6214286000177,0.7442528735632183,0.7433908045977011
reg3,252,reg3_m252_s0,es+gpt,1,185,9260,1.1185003140409702,259.0,258.6,0.07439112363075717,8.4571588684531e-05,32,46,566.2946079999965,0.7442528735632183,0.7431034482758622
reg3,252,reg3_m252_s0,es+gpt,1,190,9510,1.119469156606918,259.0,258.3,0.07731719846999062,3.930800114900846e-05,32,47,581.6192012999963,0.7442528735632183,0.7422413793103448
reg3,252,reg3_m252_s0,es+gpt,1,195,9760,1.119469156606918,259.0,258.4,0.07731719846999062,3.930800114900846e-05,32,47,597.1693136999966,0.7442528735632183,0.7425287356321838
reg3,252,reg3_m252_s0,es+gpt,1,200,10010,1.119469156606918,259.0,258.7,0.07731719846999062,3.930800114900846e-05,32,47,612.6591862000059,0.7442528735632183,0.7433908045977011
reg3,252,reg3_m252_s0,es+gpt,1,205,10260,1.119469156606918,259.0,259.0,0.07731719846999062,3.930800114900846e-05,32,47,627.9708338000055,0.7442528735632183,0.7442528735632183
reg3,252,reg3_m252_s0,es+gpt,1,210,10510,1.1204767577445864,260.0,259.1,0.07457713678789195,8.45715886845381e-05,32,47,643.0275979000144,0.7471264367816092,0.7445402298850575
reg3,252,reg3_m252_s0,es+gpt,1,215,10760,1.1273275787813197,261.0,259.8,0.07319057982874788,6.913233535015884e-05,32,45,658.1608469999919,0.75,0.746551724137931
reg3,252,reg3_m252_s0,es+gpt,1,220,11010,1.1273275787813197,261.0,260.3,0.07319057982874788,6.913233535015884e-05,32,45,673.2039887999999,0.75,0.7479885057471265
reg3,252,reg3_m252_s0,es+gpt,1,225,11260,1.1273275787813197,261.0,260.4,0.07319057982874788,6.913233535015884e-05,32,45,688.3558414000145,0.75,0.7482758620689655
reg3,252,reg3_m252_s0,es+gpt,1,230,11510,1.1273275787813197,261.0,261.1,0.07319057982874788,6.913233535015884e-05,32,45,703.3887066000025,0.75,0.7502873563218392
reg3,252,reg3_m252_s0,es+gpt,1,235,11760,1.1273275787813197,261.0,261.1,0.07319057982874788,6.913233535015884e-05,32,45,718.2655684000056,0.75,0.7502873563218392
reg3,252,reg3_m252_s0,es+gpt,1,240,12010,1.128837691194451,261.0,261.0,0.0748408963611869,6.913233535017272e-05,32,46,733.224277900008,0.75,0.75
reg3,252,reg3_m252_s0,es+gpt,1,245,12260,1.128837691194451,261.0,261.0,0.0748408963611869,6.913233535017272e-05,32,46,748.4291559999983,0.75,0.75
reg3,252,reg3_m252_s0,es+gpt,1,250,12510,1.128837691194451,261.0,261.0,0.0748408963611869,6.913233535017272e-05,32,46,763.5352669999993,0.75,0.75
reg3,252,reg3_m252_s0,es+gpt,1,255,12760,1.128837691194451,261.0,261.0,0.0748408963611869,6.913233535017272e-05,32,46,778.6245895000175,0.75,0.75
reg3,252,reg3_m252_s0,es+gpt,1,260,13010,1.128837691194451,261.0,261.0,0.0748408963611869,6.913233535017272e-05,32,46,793.6938321000198,0.75,0.75
reg3,252,reg3_m252_s0,es+gpt,1,265,13260,1.1293575937660052,262.0,261.1,0.0642504379068598,2.6131148202056947e-06,32,46,808.6303310999938,0.7528735632183908,0.7502873563218392
reg3,252,reg3_m252_s0,es+gpt,1,270,13510,1.1293575937660052,262.0,261.1,0.0642504379068598,2.6131148202056947e-06,32,46,823.655642800004,0.7528735632183908,0.7502873563218392
reg3,252,reg3_m252_s0,es+gpt,1,275,13760,1.1293575937660052,262.0,261.3,0.0642504379068598,2.6131148202056947e-06,32,46,839.0614408999973,0.7528735632183908,0.7508620689655173
reg3,252,reg3_m252_s0,es+gpt,1,280,14010,1.1293575937660052,262.0,261.3,0.0642504379068598,2.6131148202056947e-06,32,46,854.1337596999947,0.7528735632183908,0.7508620689655173
reg3,252,reg3_m252_s0,es+gpt,1,285,14260,1.1293575937660052,262.0,261.3,0.0642504379068598,2.6131148202056947e-06,32,46,869.3153014999989,0.7528735632183908,0.7508620689655173
reg3,252,reg3_m252_s0,es+gpt,1,290,14510,1.1293575937660052,262.0,261.5,0.0642504379068598,2.6131148202056947e-06,32,46,884.2420413999935,0.7528735632183908,0.7514367816091954
reg3,252,reg3_m252_s0,es+gpt,1,295,14760,1.1293575937660052,262.0,261.6,0.0642504379068598,2.6131148202056947e-06,32,46,899.3487900000182,0.7528735632183908,0.7517241379310345
reg3,252,reg3_m252_s0,es+gpt,1,300,15010,1.1293575937660052,262.0,261.8,0.0642504379068598,2.6131148202056947e-06,32,46,914.4714639000013,0.7528735632183908,0.7522988505747127
reg3,252,reg3_m252_s0,es+gpt,1,305,15260,1.1293575937660052,262.0,262.0,0.0642504379068598,2.6131148202056947e-06,32,46,929.6865153000108,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,310,15510,1.1293575937660052,262.0,262.0,0.0642504379068598,2.6131148202056947e-06,32,46,945.1387493000075,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,315,15760,1.1293575937660052,262.0,262.0,0.0642504379068598,2.6131148202056947e-06,32,46,960.4929597000009,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,320,16010,1.1293575937660052,262.0,262.0,0.0642504379068598,2.6131148202056947e-06,32,46,975.4533166000037,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,325,16260,1.1293575937660052,262.0,262.0,0.0642504379068598,2.6131148202056947e-06,32,46,990.4056362000119,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,330,16510,1.1293575937660052,262.0,262.0,0.0642504379068598,2.6131148202056947e-06,32,46,1005.4382155000058,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,335,16760,1.133788767546418,262.0,262.0,0.07911173840954995,7.153637289259579e-05,32,48,1020.9999729999981,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,340,17010,1.133788767546418,262.0,262.0,0.07911173840954995,7.153637289259579e-05,32,48,1036.0320684000035,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,345,17260,1.133788767546418,262.0,262.0,0.07911173840954995,7.153637289259579e-05,32,48,1051.1092567000014,0.7528735632183908,0.7528735632183908
reg3,252,reg3_m252_s0,es+gpt,1,350,17510,1.1354850159082541,263.0,262.1,0.07525338287252895,0.0001466579789784464,32,47,1066.2382592000067,0.7557471264367817,0.7531609195402299
reg3,252,reg3_m252_s0,es+gpt,1,355,17760,1.1354850159082541,263.0,262.2,0.07525338287252895,0.0001466579789784464,32,47,1081.3713586000085,0.7557471264367817,0.753448275862069
reg3,252,reg3_m252_s0,es+gpt,1,360,18010,1.1354850159082541,263.0,262.3,0.07525338287252895,0.0001466579789784464,32,47,1096.5766968000098,0.7557471264367817,0.753735632183908
reg3,252,reg3_m252_s0,es+gpt,1,365,18260,1.135689342273599,263.0,262.5,0.0742768348520883,0.00013020532885016963,32,48,1111.5938625000126,0.7557471264367817,0.7543103448275862
reg3,252,reg3_m252_s0,es+gpt,1,370,18510,1.135689342273599,263.0,262.7,0.0742768348520883,0.00013020532885016963,32,48,1126.5883122000087,0.7557471264367817,0.7548850574712643
reg3,252,reg3_m252_s0,es+gpt,1,375,18760,1.135689342273599,263.0,263.0,0.0742768348520883,0.00013020532885016963,32,48,1141.4196311999985,0.7557471264367817,0.7557471264367817
reg3,252,reg3_m252_s0,es+gpt,1,380,19010,1.135689342273599,263.0,263.0,0.0742768348520883,0.00013020532885016963,32,48,1156.8003864000202,0.7557471264367817,0.7557471264367817
reg3,252,reg3_m252_s0,es+gpt,1,385,19260,1.135689342273599,263.0,263.0,0.0742768348520883,0.00013020532885016963,32,48,1171.3342424000148,0.7557471264367817,0.7557471264367817
reg3,252,reg3_m252_s0,es+gpt,1,390,19510,1.135689342273599,263.0,263.0,0.0742768348520883,0.00013020532885016963,32,48,1185.9579846000124,0.7557471264367817,0.7557471264367817
reg3,252,reg3_m252_s0,es+gpt,1,395,19760,1.135689342273599,263.0,263.0,0.0742768348520883,0.00013020532885016963,32,48,1200.471312700014,0.7557471264367817,0.7557471264367817
reg3,252,reg3_m252_s0,es+gpt,1,400,20010,1.135689342273599,263.0,263.0,0.0742768348520883,0.00013020532885016963,32,48,1215.0111617000075,0.7557471264367817,0.7557471264367817
er4,60,er4_m60_s0,es,0,0,10,0.7710230174381983,57.0,61.4,0.03422181726598081,1.0842021724855044e-18,20,32,0.03135060000931844,0.5757575757575758,0.6202020202020202
er4,60,er4_m60_s0,es,0,5,260,1.1162952455527737,79.0,75.5,0.0528493875061289,1.0234868508263162e-16,20,34,1.0544379999919329,0.797979797979798,0.7626262626262627
er4,60,er4_m60_s0,es,0,10,510,1.1162952455527737,79.0,79.6,0.0528493875061289,1.0234868508263162e-16,20,34,2.0343964000057895,0.797979797979798,0.804040404040404
er4,60,er4_m60_s0,es,0,15,760,1.1512014616013597,82.0,80.4,0.06534770662945803,0.004953130117126523,20,36,3.0022395999985747,0.8282828282828283,0.8121212121212121
er4,60,er4_m60_s0,es,0,20,1010,1.1512014616013597,82.0,81.5,0.06534770662945803,0.004953130117126523,20,36,4.133985899999971,0.8282828282828283,0.8232323232323232
er4,60,er4_m60_s0,es,0,25,1260,1.1813784819481943,85.0,82.3,0.0576680770668086,0.000565913042894186,20,35,5.126256999996258,0.8585858585858586,0.8313131313131313
er4,60,er4_m60_s0,es,0,30,1510,1.1813784819481943,85.0,83.1,0.0576680770668086,0.000565913042894186,20,35,6.052623399998993,0.8585858585858586,0.8393939393939394
er4,60,er4_m60_s0,es,0,35,1760,1.1862971614191389,85.0,84.0,0.06586936611917946,0.001416891659551367,20,35,6.973010399990017,0.8585858585858586,0.8484848484848485
er4,60,er4_m60_s0,es,0,40,2010,1.1862971614191389,85.0,85.0,0.06586936611917946,0.001416891659551367,20,35,7.927597300003981,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,45,2260,1.1862971614191389,85.0,85.0,0.06586936611917946,0.001416891659551367,20,35,8.892951599991648,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,50,2510,1.1862971614191389,85.0,85.0,0.06586936611917948,0.0014168916595512625,20,34,9.798679300001822,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,55,2760,1.1923242442474944,85.0,85.0,0.07273061914186219,0.0015944914859686993,20,34,10.703386899986072,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,60,3010,1.1923242442474944,85.0,85.0,0.07273061914186219,0.0015944914859686993,20,34,11.65940460001002,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,65,3260,1.1923242442474944,85.0,85.0,0.07273061914186219,0.0015944914859686993,20,34,12.572821399982786,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,70,3510,1.1923242442474944,85.0,85.0,0.07273061914186219,0.0015944914859686993,20,34,13.42336729998351,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,75,3760,1.1950114595017034,85.0,85.0,0.0727306191418623,0.0015944914859686108,20,34,14.349210599990329,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,80,4010,1.1950114595017034,85.0,85.0,0.0727306191418623,0.0015944914859686108,20,34,15.249104399990756,0.8585858585858586,0.8585858585858586
er4,60,er4_m60_s0,es,0,85,4260,1.2041878279152722,86.0,85.1,0.07136802703625056,0.0010104540424872594,20,34,16.21734919998562,0.8686868686868687,0.8595959595959596
er4,60,er4_m60_s0,es,0,90,4510,1.2041878279152722,86.0,85.3,0.07136802703625046,0.0010104540424871519,20,35,17.144823799986625,0.8686868686868687,0.8616161616161616
er4,60,er4_m60_s0,es,0,95,4760,1.2041878279152722,86.0,85.6,0.07136802703625056,0.0010104540424872594,20,34,18.113833099982003,0.8686868686868687,0.8646464646464646
er4,60,er4_m60_s0,es,0,100,5010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,19.096407000004547,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,105,5260,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,20.120530299987877,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,110,5510,1.2056158490935873,86.0,86.0,0.07016777708601848,0.00025126706071018287,20,34,21.077154400001746,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,115,5760,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,21.91667760000564,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,120,6010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,22.812805599998683,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,125,6260,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,23.800702999986243,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,130,6510,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,24.711951000004774,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,135,6760,1.2056158490935873,86.0,86.0,0.07016777708601848,0.00025126706071018287,20,34,25.580476400005864,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,140,7010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,26.4754580000008,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,145,7260,1.2056158490935873,86.0,86.0,0.07016777708601861,0.0002512670607102384,20,34,27.41634530000738,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,150,7510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071027655,20,35,28.34402930000215,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,155,7760,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,29.297531299991533,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,160,8010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,30.181930799997644,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,165,8260,1.2056158490935873,86.0,86.0,0.07016777708601854,0.0002512670607101794,20,34,31.135541399999056,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,170,8510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071027655,20,35,32.0992782000103,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,175,8760,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,33.072769099992,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,180,9010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,33.97531660000095,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,185,9260,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,34.83075429999735,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,190,9510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071027655,20,35,35.81036830000812,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,195,9760,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,36.71857969998382,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,200,10010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,37.56543650000822,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,205,10260,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,38.468405799998436,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,210,10510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,39.458250900002895,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,215,10760,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,40.43637700000545,0.8686868686868687,0.8686868686868687
er4,60,er4_m60_s0,es,0,220,11010,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,41.38920139998663,0.8686868686868687,0.8686868686868687
