family,m,n,instance,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,seconds,ratio_best,ratio_pop_mean
reg3,858,13,reg3_m858_s0,0,200,10010,0.909439717964773,770.0,766.5,0.014406964173907525,0.0,48,75,253.34306650000508,0.6497890295358649,0.6468354430379747
reg3,858,13,reg3_m858_s0,0,205,10260,0.909439717964773,770.0,767.5,0.014406964173907525,0.0,48,75,259.75039370000013,0.6497890295358649,0.6476793248945147
reg3,858,13,reg3_m858_s0,0,210,10510,0.909439717964773,770.0,768.0,0.014406964173907525,0.0,48,75,266.0661537999986,0.6497890295358649,0.6481012658227848
reg3,858,13,reg3_m858_s0,0,215,10760,0.909439717964773,770.0,768.0,0.014406964173907525,0.0,48,75,272.5224759999837,0.6497890295358649,0.6481012658227848
reg3,858,13,reg3_m858_s0,0,220,11010,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,278.75912199998857,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,225,11260,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,285.2339202000003,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,230,11510,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,291.5565151000046,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,235,11760,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,297.50225570000475,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,240,12010,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,303.8302024999866,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,245,12260,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,310.2007270999893,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,250,12510,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,316.4655674000096,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,255,12760,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,322.7511789999844,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,260,13010,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,329.17960119998315,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,265,13260,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,335.56111899999087,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,270,13510,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,341.95200769999065,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,275,13760,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,348.1917744000093,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,280,14010,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,354.4124790999922,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,285,14260,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,360.7470258999965,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,290,14510,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,367.09182289999444,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,295,14760,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,373.3449551000085,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,300,15010,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,379.39513829999487,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,305,15260,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,385.6529217000061,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,310,15510,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,391.6105746999965,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,315,15760,0.909439717964773,770.0,770.0,0.014406964173907525,0.0,48,75,397.85940280000796,0.6497890295358649,0.6497890295358649
reg3,858,13,reg3_m858_s0,0,320,16010,0.9112149464937843,772.0,770.2,0.014049144003216506,1.4992483166401116e-19,48,75,404.1612394999829,0.6514767932489451,0.649957805907173
reg3,858,13,reg3_m858_s0,0,325,16260,0.9112149464937843,772.0,771.0,0.014049144003216506,1.4992483166401116e-19,48,75,410.32255320000695,0.6514767932489451,0.6506329113924051
reg3,858,13,reg3_m858_s0,0,330,16510,0.9112149464937843,772.0,771.8,0.014049144003216506,1.4992483166401116e-19,48,75,416.704659799987,0.6514767932489451,0.6513080168776371
reg3,858,13,reg3_m858_s0,0,335,16760,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,422.90367060000426,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,340,17010,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,429.2204872999864,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,345,17260,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,435.30409980000695,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,350,17510,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,441.46348889998626,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,355,17760,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,447.62190239998745,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,360,18010,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,453.7438431000046,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,365,18260,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,459.96170220000204,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,370,18510,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,466.1289812999894,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,375,18760,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,472.0861312999914,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,380,19010,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,478.3973979000002,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,385,19260,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,484.7622654000006,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,390,19510,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,491.0421296999848,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,395,19760,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,497.2565403000044,0.6514767932489451,0.6514767932489451
reg3,858,13,reg3_m858_s0,0,400,20010,0.9112149464937843,772.0,772.0,0.014049144003216506,1.4992483166401116e-19,48,75,503.72083619999466,0.6514767932489451,0.6514767932489451
