family,m,instance,method,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,scorer_loss,seconds,ratio_best,ratio_pop_mean
reg3,60,reg3_m60_s0,es+transfer,1,175,8760,1.3484331516862975,72.0,72.0,0.11283038400590366,0.0001165969911838087,20,35,0.006796780973672867,179.07341449998785,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,180,9010,1.3484331516862975,72.0,72.0,0.11283038400590366,0.0001165969911838087,20,35,0.006657793186604977,185.26712500001304,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,185,9260,1.3484331516862975,72.0,72.0,0.11283038400590366,0.0001165969911838087,20,35,0.006025916896760464,188.9462891999865,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,190,9510,1.3484331516862975,72.0,72.0,0.11283038400590366,0.0001165969911838087,20,35,0.005512839183211327,195.19317720003892,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,195,9760,1.3487432311792897,72.0,72.0,0.093061365332026,0.0011201696932489104,20,36,0.006040032487362623,201.2707162000006,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,200,10010,1.348974424819175,72.0,72.0,0.10115407897685676,0.0026888006879644127,20,35,0.005314083304256201,204.8562343000085,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,205,10260,1.3498776013780434,72.0,72.0,0.09414619925374071,0.0015922232362649905,20,36,0.005536315497010946,211.25313610001467,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,210,10510,1.3498776013780434,72.0,72.0,0.09414619925374071,0.0015922232362649905,20,36,0.006017782725393772,217.59242390003055,0.8674698795180723,0.8674698795180723
reg3,60,reg3_m60_s0,es+transfer,1,215,10760,1.3571435207856015,73.0,72.3,0.08369323806375288,0.0013763706567213804,20,36,0.005026974715292454,221.1996578000253,0.8795180722891566,0.8710843373493976
reg3,60,reg3_m60_s0,es+transfer,1,220,11010,1.3571435207856015,73.0,72.3,0.08369323806375288,0.0013763706567213804,20,36,0.006673263385891914,227.49397060001502,0.8795180722891566,0.8710843373493976
reg3,60,reg3_m60_s0,es+transfer,1,225,11260,1.3571435207856015,73.0,72.5,0.08369323806375267,0.0013763706567213804,20,37,0.0058993445709347725,233.8012938000029,0.8795180722891566,0.8734939759036144
reg3,60,reg3_m60_s0,es+transfer,1,230,11510,1.3694847767915703,74.0,73.1,0.09510689610459397,0.0012618791719602729,20,35,0.005944878328591585,237.51159390003886,0.891566265060241,0.880722891566265
reg3,60,reg3_m60_s0,es+transfer,1,235,11760,1.3727201298545526,74.0,73.2,0.10009371283150602,0.0036141489975130524,20,34,0.005180492531508207,243.93027449998772,0.891566265060241,0.8819277108433735
reg3,60,reg3_m60_s0,es+transfer,1,240,12010,1.3759495641158552,74.0,73.4,0.08424249774136283,0.0002476585105351571,20,36,0.0038651330396533012,250.2157753999927,0.891566265060241,0.8843373493975905
reg3,60,reg3_m60_s0,es+transfer,1,245,12260,1.3759495641158552,74.0,73.5,0.08424249774136283,0.0002476585105349767,20,36,0.005310992244631052,253.8835231999983,0.891566265060241,0.8855421686746988
reg3,60,reg3_m60_s0,es+transfer,1,250,12510,1.3759495641158552,74.0,73.9,0.08424249774136283,0.0002476585105351571,20,36,0.005098660476505756,260.16396410000743,0.891566265060241,0.8903614457831326
reg3,60,reg3_m60_s0,es+transfer,1,255,12760,1.3759495641158552,74.0,74.0,0.08424249774136283,0.0002476585105350461,20,36,0.005539377219974995,266.5105980000226,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,260,13010,1.3759495641158552,74.0,74.0,0.08424249774136283,0.0002476585105349767,20,36,0.0054663075134158134,270.1420659000287,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,265,13260,1.3759495641158555,74.0,74.0,0.08424249774136292,0.0002476585105352126,20,35,0.006540963426232338,276.4667455999879,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,270,13510,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.006133685819804668,282.8271475000074,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,275,13760,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.00566704710945487,286.4772668000078,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,280,14010,1.3759495641158555,74.0,74.0,0.08424249774136292,0.0002476585105352126,20,35,0.0050089675933122635,292.7888987000333,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,285,14260,1.3759495641158555,74.0,74.0,0.08424249774136279,0.00024765851053513976,20,36,0.006414176896214485,299.09479120001197,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,290,14510,1.3759495641158555,74.0,74.0,0.08424249774136279,0.00024765851053513976,20,36,0.0037271834444254637,302.8008082000306,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,295,14760,1.3759495641158555,74.0,74.0,0.08424249774136292,0.0002476585105352126,20,35,0.004123272839933634,309.0846820999868,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,300,15010,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.004536991007626057,315.49113570002373,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,305,15260,1.3759495641158555,74.0,74.0,0.08424249774136279,0.00024765851053513976,20,36,0.003902134718373418,319.14835969998967,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,310,15510,1.3759495641158555,74.0,74.0,0.08424249774136292,0.0002476585105352126,20,35,0.004832838661968708,325.5614045999828,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,315,15760,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.004568862728774548,331.98936850001337,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,320,16010,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.005180533975362778,335.6306556999916,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,325,16260,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.004747746512293816,342.15573090000544,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,330,16510,1.3759495641158555,74.0,74.0,0.08424249774136279,0.00024765851053513976,20,36,0.004042384680360556,348.48349310003687,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,335,16760,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.004971209913492203,352.1369645000086,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,340,17010,1.3759495641158555,74.0,74.0,0.08424249774136279,0.00024765851053513976,20,36,0.005444437265396118,358.5614387000096,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,345,17260,1.3759495641158555,74.0,74.0,0.08424249774136292,0.0002476585105352126,20,35,0.0048247892409563065,364.88718459999654,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,350,17510,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.005386299453675747,368.5138636000338,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,355,17760,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.00531338294968009,374.9226676999824,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,360,18010,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.004202851094305515,381.23229339998215,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,365,18260,1.3759495641158555,74.0,74.0,0.08424249774136292,0.0002476585105352126,20,35,0.005463550798594952,384.894409200002,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,370,18510,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.004129776731133461,391.27724530000705,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,375,18760,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.0038186819292604923,397.6826398000121,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,380,19010,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.002589245093986392,401.32041280000703,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,385,19260,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.004115607589483261,407.7208715000306,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,390,19510,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.004296240862458944,414.124233199982,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,395,19760,1.3759495641158555,74.0,74.0,0.08424249774136292,0.00024765851053493507,20,35,0.0037503475323319435,418.1582497000345,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,1,400,20010,1.3759495641158555,74.0,74.0,0.08424249774136289,0.00024765851053506344,20,34,0.0038418651092797518,424.3886406000238,0.891566265060241,0.891566265060241
reg3,60,reg3_m60_s0,es+transfer,2,0,10,0.7762294883134409,47.0,44.2,0.0676406189577323,0.0023716933296687587,20,33,,0.038055900018662214,0.5662650602409639,0.5325301204819277
reg3,60,reg3_m60_s0,es+transfer,2,5,260,1.1011410449625003,62.0,58.2,0.06532918136896668,1.5893431721892073e-06,20,39,0.006391775794327259,3.7765745000215247,0.7469879518072289,0.7012048192771084
reg3,60,reg3_m60_s0,es+transfer,2,10,510,1.155085460537354,65.0,62.2,0.06895292735327825,0.0010004801293225988,20,39,0.013206948526203632,10.056915799970739,0.7831325301204819,0.7493975903614458
reg3,60,reg3_m60_s0,es+transfer,2,15,760,1.212632050015032,67.0,65.0,0.10095106847807064,0.004684488410007334,20,37,0.011819422245025635,16.383867600001395,0.8072289156626506,0.7831325301204819
reg3,60,reg3_m60_s0,es+transfer,2,20,1010,1.2154669383218815,67.0,67.0,0.09793977129012527,0.0017405939802242407,20,38,0.011118002235889435,20.000391800014768,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+transfer,2,25,1260,1.2213997760126414,67.0,67.0,0.11048550884543101,0.001651496510225052,20,37,0.01125764474272728,26.319396500010043,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+transfer,2,30,1510,1.233044951155325,67.0,67.0,0.1064016208518796,0.0010023811391778048,20,36,0.01088560838252306,32.60745509999106,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+transfer,2,35,1760,1.234949102072541,67.0,67.0,0.10636953133887977,0.00036016033942065304,20,36,0.010019304230809212,36.191829000017606,0.8072289156626506,0.8072289156626506
reg3,60,reg3_m60_s0,es+transfer,2,40,2010,1.2774680497863629,70.0,67.6,0.09784714154421906,0.0010409070981067725,20,38,0.008475067093968391,42.4351742999861,0.8433734939759037,0.8144578313253011
reg3,60,reg3_m60_s0,es+transfer,2,45,2260,1.2808304489496225,70.0,70.0,0.09716154140247096,0.005657750443813101,20,38,0.006324870511889458,48.63292320002802,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,50,2510,1.2839381125643015,70.0,70.0,0.10789770352221574,0.0024471417056179876,20,38,0.008852620609104633,52.322875800018664,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,55,2760,1.2858593397447187,70.0,70.0,0.10207395748138104,0.0055283020612819115,20,39,0.009201766923069954,58.67593620001571,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,60,3010,1.2858593397447187,70.0,70.0,0.10207395748138104,0.0055283020612819115,20,39,0.009885444305837154,64.97808410000289,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,65,3260,1.2858593397447189,70.0,70.0,0.10207395748138108,0.005528302061281926,20,39,0.008188306353986263,68.6110631999909,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,70,3510,1.2858593397447189,70.0,70.0,0.10207395748138111,0.005528302061281865,20,39,0.007449825294315815,74.98900529998355,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,75,3760,1.2931402769578624,70.0,70.0,0.10876692925660189,0.009333012362398217,20,39,0.008707473985850811,81.34838450001553,0.8433734939759037,0.8433734939759037
reg3,60,reg3_m60_s0,es+transfer,2,80,4010,1.3005368760032194,70.0,70.1,0.11426100785105213,0.006526655470406741,20,39,0.008158218115568161,84.95813629997429,0.8433734939759037,0.844578313253012
reg3,60,reg3_m60_s0,es+transfer,2,85,4260,1.3059163888035852,71.0,70.2,0.09607476319183753,0.007258736758995534,20,39,0.008381384424865246,91.09528379997937,0.8554216867469879,0.8457831325301205
reg3,60,reg3_m60_s0,es+transfer,2,90,4510,1.3142809711390837,71.0,70.7,0.10231223085854185,0.012517576488241245,20,39,0.006832201033830643,96.92601270001614,0.8554216867469879,0.8518072289156627
reg3,60,reg3_m60_s0,es+transfer,2,95,4760,1.3179987114566112,71.0,71.1,0.10178020675440397,0.012191048930717013,20,39,0.0047486936673521996,100.3158090999932,0.8554216867469879,0.8566265060240963
reg3,60,reg3_m60_s0,es+transfer,2,100,5010,1.3182583881439358,71.0,71.2,0.0976435895590084,0.006892564152993594,20,39,0.006242489907890558,106.21123179997085,0.8554216867469879,0.8578313253012049
reg3,60,reg3_m60_s0,es+transfer,2,105,5260,1.3207413799180565,71.0,71.0,0.10421751013125546,0.006448522563240166,20,39,0.005930988118052483,112.029494300019,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,110,5510,1.3233809108982095,71.0,71.0,0.10307682487165544,0.002052178430340057,20,40,0.006922962609678507,115.40009990002727,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,115,5760,1.324942067326679,71.0,71.0,0.10535275473355746,0.0024076843312179855,20,37,0.006400808691978455,121.21339400002034,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,120,6010,1.3252707124292897,71.0,71.0,0.10340318953710378,0.003931636123729777,20,37,0.006458021700382233,127.0842876000097,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,125,6260,1.3261880773659853,71.0,71.0,0.10831494225125854,0.005522572327915892,20,38,0.006337509024888277,130.4718965999782,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,130,6510,1.3265450647658408,71.0,71.0,0.10609121206674539,0.0013843361107240253,20,38,0.005003659054636955,136.3097187000094,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,135,6760,1.3265450647658408,71.0,71.0,0.10609121206674552,0.0013843361107240479,20,39,0.0059903329238295555,142.09825839998666,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,140,7010,1.3265450647658408,71.0,71.0,0.10609121206674552,0.0013843361107240479,20,39,0.008055607788264751,145.44136290001916,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,145,7260,1.3266376122433345,71.0,71.0,0.1053407243452836,0.004882437420796585,20,38,0.006663942709565163,151.36735640000552,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,150,7510,1.3266376122433345,71.0,71.0,0.1053407243452836,0.004882437420796651,20,38,0.00813728105276823,157.22800970001845,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,155,7760,1.3285045140091916,71.0,71.0,0.10665283717565258,0.005522572327915851,20,39,0.005880778189748526,160.71996000001673,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,160,8010,1.3285045140091916,71.0,71.0,0.10665283717565258,0.005522572327915851,20,39,0.005836354102939367,166.60298869997496,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,165,8260,1.3285045140091916,71.0,71.0,0.10665283717565258,0.005522572327915851,20,39,0.005276679061353207,172.48806150001474,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,170,8510,1.3285045140091916,71.0,71.0,0.10665283717565258,0.005522572327915851,20,39,0.00462173018604517,175.84475960000418,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,175,8760,1.3285045140091916,71.0,71.0,0.10665283717565256,0.00552257232791574,20,39,0.005466518457978964,181.73968090000562,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,180,9010,1.3285045140091916,71.0,71.0,0.10665283717565258,0.005522572327915851,20,39,0.005158203653991222,187.63214180001523,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,185,9260,1.3285045140091918,71.0,71.0,0.1066528371756526,0.005522572327915989,20,38,0.0049348389729857445,190.96570599998813,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,190,9510,1.329813319459135,71.0,71.0,0.10578954895369601,0.008054842736726665,20,37,0.00584546010941267,196.9238411000115,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,195,9760,1.329813319459135,71.0,71.0,0.10578954895369617,0.008054842736726792,20,37,0.006345788482576609,202.73593079997227,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,200,10010,1.329813319459135,71.0,71.0,0.10578954895369602,0.008054842736726693,20,37,0.0054353997111320496,206.13565529999323,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,205,10260,1.3298133194591353,71.0,71.0,0.10578954895369613,0.008054842736726693,20,37,0.004766799975186586,211.90141869999934,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,210,10510,1.330594690318104,71.0,71.0,0.10867007840221185,0.008694391064309595,20,38,0.005185633897781372,217.75702269998146,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,215,10760,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004371419548988342,221.0854431000189,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,220,11010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004440092947334051,226.9269123999984,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,225,11260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004835216328501701,232.75475159997586,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,230,11510,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004049800336360931,236.0915268000099,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,235,11760,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004736742004752159,241.9297844999819,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,240,12010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004544858820736408,247.73378419998335,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,245,12260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.005414313171058893,251.08975689997897,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,250,12510,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.005651744082570076,257.1832279000082,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,255,12760,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.00412606168538332,263.5776833000127,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,260,13010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003637328976765275,267.2006170999957,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,265,13260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.0051053068600595,273.6508427999797,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,270,13510,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637256,20,39,0.0045308745466172695,280.01381640002364,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,275,13760,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.0030535287223756313,283.6599128000089,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,280,14010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004082570318132639,289.9861616999842,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,285,14260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.0031923376955091953,296.574138499971,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,290,14510,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.004667041823267937,300.24067430000287,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,295,14760,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637013,20,37,0.00325638591311872,306.63675529998727,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,300,15010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.0033886590972542763,313.045908399974,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,305,15260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003792237024754286,316.6754923000117,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,310,15510,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003255612915381789,322.58579629997257,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,315,15760,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637013,20,37,0.003605194855481386,328.5828123000101,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,320,16010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003647174220532179,331.97010139998747,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,325,16260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003566988278180361,337.8526033000089,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,330,16510,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955638106,20,38,0.0037617990747094154,343.7701998000266,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,335,16760,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637256,20,39,0.003435443388298154,347.4011073000147,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,340,17010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003959850408136845,353.8666032999754,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,345,17260,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637013,20,37,0.003146895905956626,360.2543074999703,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,350,17510,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637256,20,39,0.0028822505846619606,363.9291889999877,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,355,17760,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637256,20,39,0.003804597072303295,370.3535818000091,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,360,18010,1.3310609212472189,71.0,71.0,0.10668785722836312,0.0006953306955638748,20,38,0.0037503791972994804,376.7016479999875,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,365,18260,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.003746393136680126,380.409399199998,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,370,18510,1.3310609212472189,71.0,71.0,0.10668785722836303,0.0006953306955636788,20,38,0.0037492429837584496,386.92080790002365,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,375,18760,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955637256,20,39,0.0033332984894514084,393.41348460002337,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,380,19010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.002397399628534913,397.0828366000205,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,385,19260,1.3310609212472189,71.0,71.0,0.10668785722836306,0.0006953306955637759,20,39,0.0028389962390065193,403.5451938000042,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,390,19510,1.3310609212472189,71.0,71.0,0.10668785722836303,0.0006953306955636788,20,38,0.0032704167533665895,409.9709448000067,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,395,19760,1.3310609212472189,71.0,71.0,0.10668785722836305,0.0006953306955638106,20,38,0.0029324269853532314,413.71664509997936,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s0,es+transfer,2,400,20010,1.3310609212472189,71.0,71.0,0.10668785722836313,0.0006953306955636944,20,38,0.0025555926840752363,420.06040159997065,0.8554216867469879,0.8554216867469879
reg3,60,reg3_m60_s1,es,0,0,10,0.6998357169175002,44.0,43.5,0.07304383663338695,0.00098649445651193,20,35,,0.04333979997318238,0.5432098765432098,0.5370370370370371
reg3,60,reg3_m60_s1,es,0,5,260,1.0930614463880177,62.0,58.7,0.06132129253773336,0.0013365913182886695,20,35,,0.8149579999735579,0.7654320987654321,0.7246913580246914
reg3,60,reg3_m60_s1,es,0,10,510,1.1895144135254543,66.0,65.2,0.05691126551724669,0.001480674654781515,20,33,,1.608740099996794,0.8148148148148148,0.8049382716049384
reg3,60,reg3_m60_s1,es,0,15,760,1.2357996610653224,69.0,67.5,0.05365941977596107,0.0009146476033707607,20,34,,2.405023799976334,0.8518518518518519,0.8333333333333334
reg3,60,reg3_m60_s1,es,0,20,1010,1.2841641460806212,72.0,69.3,0.05346095528155889,0.0003608854144312723,20,34,,3.597198700008448,0.8888888888888888,0.8555555555555555
reg3,60,reg3_m60_s1,es,0,25,1260,1.3170950438018454,72.0,70.9,0.07001203200751646,0.0014071800816962514,20,33,,4.4237841999856755,0.8888888888888888,0.8753086419753087
reg3,60,reg3_m60_s1,es,0,30,1510,1.3242474253453274,72.0,72.0,0.07467785003788036,0.0032189392229525493,20,33,,5.219370200007688,0.8888888888888888,0.8888888888888888
reg3,60,reg3_m60_s1,es,0,35,1760,1.3242474253453274,72.0,72.0,0.07467785003788047,0.0032189392229526187,20,34,,5.9977656999835745,0.8888888888888888,0.8888888888888888
