family,m,n,instance,best_known,method,run,evaluations,ratio
er4,60,6,er4_m60_s0,99.0,random,1,2050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,2950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,3950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,4950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,5950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,6950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,7950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,8950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,9950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,10950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,11950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,12950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,13950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14600,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14650,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14700,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14750,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14800,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14850,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14900,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,14950,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15000,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15050,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15100,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15150,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15200,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15250,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15300,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15350,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15400,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15450,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15500,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15550,0.797979797979798
er4,60,6,er4_m60_s0,99.0,random,1,15600,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15650,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15700,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15750,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15800,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15850,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15900,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,15950,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16000,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16050,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16100,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16150,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16200,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16250,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16300,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16350,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16400,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16450,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16500,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16550,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16600,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16650,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16700,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16750,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16800,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16850,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16900,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,16950,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17000,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17050,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17100,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17150,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17200,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17250,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17300,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17350,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17400,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17450,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17500,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17550,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17600,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17650,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17700,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17750,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17800,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17850,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17900,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,17950,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18000,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18050,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18100,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18150,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18200,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18250,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18300,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18350,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18400,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18450,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18500,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,random,1,18550,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18600,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18650,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18700,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18750,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18800,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18850,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18900,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,18950,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19000,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19050,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19100,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19150,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19200,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19250,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19300,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19350,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19400,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19450,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19500,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19550,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19600,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19650,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19700,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19750,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19800,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19850,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19900,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,19950,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,random,1,20000,0.8383838383838383
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,109,0.5959595959595959
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,218,0.6363636363636364
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,327,0.6565656565656566
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,436,0.696969696969697
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,545,0.696969696969697
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,654,0.7272727272727273
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,763,0.7272727272727273
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,981,0.7070707070707071
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,1090,0.696969696969697
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,1417,0.7474747474747475
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,1635,0.7373737373737373
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,2071,0.7575757575757576
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,2507,0.7474747474747475
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,2943,0.7474747474747475
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,3597,0.7171717171717171
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,4469,0.7272727272727273
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,5341,0.7171717171717171
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,6540,0.7676767676767676
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,7957,0.7676767676767676
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,9592,0.797979797979798
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,11663,0.7878787878787878
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,14279,0.797979797979798
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,17331,0.8181818181818182
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,21037,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,25506,0.8181818181818182
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,31065,0.8080808080808081
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,37714,0.8484848484848485
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,45889,0.8585858585858586
er4,60,6,er4_m60_s0,99.0,pce_vqa_L4,0,55699,0.8484848484848485
